"","Year","Operational.Demand..MW.","Index"
"61092",2021,1956.008,8484
"61093",2021,1955.964,8485
"61094",2021,1955.86,8486
"61095",2021,1955.852,8487
"61096",2021,1955.794,8488
"61097",2021,1955.766,8489
"61098",2021,1955.738,8490
"61099",2021,1955.716,8491
"61100",2021,1955.576,8492
"61101",2021,1955.532,8493
"61102",2021,1955.356,8494
"61103",2021,1955.338,8495
"61104",2021,1955.334,8496
"61105",2021,1955.28,8497
"61106",2021,1955.238,8498
"61107",2021,1955.228,8499
"61108",2021,1955.178,8500
"61109",2021,1955.112,8501
"61110",2021,1955.07,8502
"61111",2021,1955.052,8503
"61112",2021,1954.99,8504
"61113",2021,1954.982,8505
"61114",2021,1954.906,8506
"61115",2021,1954.9,8507
"61116",2021,1954.87,8508
"61117",2021,1954.87,8509
"61118",2021,1954.854,8510
"61119",2021,1954.82,8511
"61120",2021,1954.82,8512
"61121",2021,1954.802,8513
"61122",2021,1954.736,8514
"61123",2021,1954.626,8515
"61124",2021,1954.588,8516
"61125",2021,1954.578,8517
"61126",2021,1954.572,8518
"61127",2021,1954.528,8519
"61128",2021,1954.482,8520
"61129",2021,1954.428,8521
"61130",2021,1954.422,8522
"61131",2021,1954.304,8523
"61132",2021,1954.168,8524
"61133",2021,1954.066,8525
"61134",2021,1953.916,8526
"61135",2021,1953.902,8527
"61136",2021,1953.8,8528
"61137",2021,1953.754,8529
"61138",2021,1953.742,8530
"61139",2021,1953.674,8531
"61140",2021,1953.638,8532
"61141",2021,1953.614,8533
"61142",2021,1953.564,8534
"61143",2021,1953.292,8535
"61144",2021,1953.206,8536
"61145",2021,1953.156,8537
"61146",2021,1952.91,8538
"61147",2021,1952.866,8539
"61148",2021,1952.804,8540
"61149",2021,1952.754,8541
"61150",2021,1952.658,8542
"61151",2021,1952.528,8543
"61152",2021,1952.398,8544
"61153",2021,1952.376,8545
"61154",2021,1952.362,8546
"61155",2021,1952.288,8547
"61156",2021,1952.236,8548
"61157",2021,1952.176,8549
"61158",2021,1952.162,8550
"61159",2021,1952.16,8551
"61160",2021,1952.158,8552
"61161",2021,1952.036,8553
"61162",2021,1951.866,8554
"61163",2021,1951.866,8555
"61164",2021,1951.842,8556
"61165",2021,1951.832,8557
"61166",2021,1951.786,8558
"61167",2021,1951.682,8559
"61168",2021,1951.59,8560
"61169",2021,1951.41,8561
"61170",2021,1951.304,8562
"61171",2021,1951.246,8563
"61172",2021,1951.214,8564
"61173",2021,1951.21,8565
"61174",2021,1951.202,8566
"61175",2021,1951.136,8567
"61176",2021,1950.858,8568
"61177",2021,1950.788,8569
"61178",2021,1950.712,8570
"61179",2021,1950.688,8571
"61180",2021,1950.606,8572
"61181",2021,1950.566,8573
"61182",2021,1950.536,8574
"61183",2021,1950.524,8575
"61184",2021,1950.51,8576
"61185",2021,1950.354,8577
"61186",2021,1950.104,8578
"61187",2021,1950.096,8579
"61188",2021,1950.07,8580
"61189",2021,1950.042,8581
"61190",2021,1949.744,8582
"61191",2021,1949.688,8583
"61192",2021,1949.606,8584
"61193",2021,1949.55,8585
"61194",2021,1949.446,8586
"61195",2021,1949.428,8587
"61196",2021,1949.36,8588
"61197",2021,1949.264,8589
"61198",2021,1949.244,8590
"61199",2021,1949.178,8591
"61200",2021,1949.16,8592
"61201",2021,1949.154,8593
"61202",2021,1949.088,8594
"61203",2021,1948.974,8595
"61204",2021,1948.964,8596
"61205",2021,1948.872,8597
"61206",2021,1948.786,8598
"61207",2021,1948.774,8599
"61208",2021,1948.758,8600
"61209",2021,1948.572,8601
"61210",2021,1948.524,8602
"61211",2021,1948.514,8603
"61212",2021,1948.434,8604
"61213",2021,1948.28,8605
"61214",2021,1948.144,8606
"61215",2021,1948.098,8607
"61216",2021,1948.058,8608
"61217",2021,1948.004,8609
"61218",2021,1947.782,8610
"61219",2021,1947.776,8611
"61220",2021,1947.768,8612
"61221",2021,1947.73,8613
"61222",2021,1947.602,8614
"61223",2021,1947.53,8615
"61224",2021,1947.486,8616
"61225",2021,1947.46,8617
"61226",2021,1947.394,8618
"61227",2021,1947.382,8619
"61228",2021,1947.354,8620
"61229",2021,1947.162,8621
"61230",2021,1947.118,8622
"61231",2021,1946.922,8623
"61232",2021,1946.896,8624
"61233",2021,1946.832,8625
"61234",2021,1946.8,8626
"61235",2021,1946.66,8627
"61236",2021,1946.658,8628
"61237",2021,1946.552,8629
"61238",2021,1946.466,8630
"61239",2021,1946.462,8631
"61240",2021,1946.342,8632
"61241",2021,1946.298,8633
"61242",2021,1946.296,8634
"61243",2021,1946.22,8635
"61244",2021,1946.2,8636
"61245",2021,1946.152,8637
"61246",2021,1946.082,8638
"61247",2021,1945.982,8639
"61248",2021,1945.908,8640
"61249",2021,1945.814,8641
"61250",2021,1945.764,8642
"61251",2021,1945.758,8643
"61252",2021,1945.698,8644
"61253",2021,1945.622,8645
"61254",2021,1945.566,8646
"61255",2021,1945.548,8647
"61256",2021,1945.47,8648
"61257",2021,1945.466,8649
"61258",2021,1945.394,8650
"61259",2021,1945.38,8651
"61260",2021,1945.244,8652
"61261",2021,1945.18,8653
"61262",2021,1945.16,8654
"61263",2021,1945.11,8655
"61264",2021,1944.792,8656
"61265",2021,1944.768,8657
"61266",2021,1944.756,8658
"61267",2021,1944.738,8659
"61268",2021,1944.728,8660
"61269",2021,1944.654,8661
"61270",2021,1944.622,8662
"61271",2021,1944.49,8663
"61272",2021,1944.464,8664
"61273",2021,1944.402,8665
"61274",2021,1944.366,8666
"61275",2021,1944.342,8667
"61276",2021,1944.326,8668
"61277",2021,1944.304,8669
"61278",2021,1944.284,8670
"61279",2021,1944.194,8671
"61280",2021,1944.01,8672
"61281",2021,1943.918,8673
"61282",2021,1943.724,8674
"61283",2021,1943.704,8675
"61284",2021,1943.702,8676
"61285",2021,1943.67,8677
"61286",2021,1943.626,8678
"61287",2021,1943.61,8679
"61288",2021,1943.606,8680
"61289",2021,1943.514,8681
"61290",2021,1943.332,8682
"61291",2021,1943.29,8683
"61292",2021,1943.246,8684
"61293",2021,1943.184,8685
"61294",2021,1943.076,8686
"61295",2021,1943.024,8687
"61296",2021,1942.79,8688
"61297",2021,1942.79,8689
"61298",2021,1942.784,8690
"61299",2021,1942.708,8691
"61300",2021,1942.636,8692
"61301",2021,1942.49,8693
"61302",2021,1942.454,8694
"61303",2021,1942.202,8695
"61304",2021,1942.17,8696
"61305",2021,1942.152,8697
"61306",2021,1942.01,8698
"61307",2021,1941.994,8699
"61308",2021,1941.992,8700
"61309",2021,1941.946,8701
"61310",2021,1941.894,8702
"61311",2021,1941.894,8703
"61312",2021,1941.84,8704
"61313",2021,1941.818,8705
"61314",2021,1941.758,8706
"61315",2021,1941.696,8707
"61316",2021,1941.642,8708
"61317",2021,1941.59,8709
"61318",2021,1941.57,8710
"61319",2021,1941.556,8711
"61320",2021,1941.52,8712
"61321",2021,1941.5,8713
"61322",2021,1941.462,8714
"61323",2021,1941.308,8715
"61324",2021,1941.224,8716
"61325",2021,1941.168,8717
"61326",2021,1941.062,8718
"61327",2021,1941.04,8719
"61328",2021,1940.874,8720
"61329",2021,1940.78,8721
"61330",2021,1940.752,8722
"61331",2021,1940.75,8723
"61332",2021,1940.65,8724
"61333",2021,1940.584,8725
"61334",2021,1940.478,8726
"61335",2021,1940.31,8727
"61336",2021,1940.306,8728
"61337",2021,1940.22,8729
"61338",2021,1940.14,8730
"61339",2021,1939.988,8731
"61340",2021,1939.976,8732
"61341",2021,1939.89,8733
"61342",2021,1939.86,8734
"61343",2021,1939.828,8735
"61344",2021,1939.804,8736
"61345",2021,1939.776,8737
"61346",2021,1939.746,8738
"61347",2021,1939.66,8739
"61348",2021,1939.64,8740
"61349",2021,1939.628,8741
"61350",2021,1939.528,8742
"61351",2021,1939.512,8743
"61352",2021,1939.466,8744
"61353",2021,1939.254,8745
"61354",2021,1939.212,8746
"61355",2021,1938.876,8747
"61356",2021,1938.874,8748
"61357",2021,1938.766,8749
"61358",2021,1938.726,8750
"61359",2021,1938.674,8751
"61360",2021,1938.598,8752
"61361",2021,1938.438,8753
"61362",2021,1938.312,8754
"61363",2021,1938.132,8755
"61364",2021,1938.032,8756
"61365",2021,1938.016,8757
"61366",2021,1937.966,8758
"61367",2021,1937.906,8759
"61368",2021,1937.874,8760
"61369",2021,1937.872,8761
"61370",2021,1937.854,8762
"61371",2021,1937.73,8763
"61372",2021,1937.692,8764
"61373",2021,1937.676,8765
"61374",2021,1937.674,8766
"61375",2021,1937.646,8767
"61376",2021,1937.584,8768
"61377",2021,1937.516,8769
"61378",2021,1937.432,8770
"61379",2021,1937.344,8771
"61380",2021,1937.324,8772
"61381",2021,1937.214,8773
"61382",2021,1937.17,8774
"61383",2021,1937.14,8775
"61384",2021,1937.13,8776
"61385",2021,1936.818,8777
"61386",2021,1936.778,8778
"61387",2021,1936.712,8779
"61388",2021,1936.658,8780
"61389",2021,1936.582,8781
"61390",2021,1936.576,8782
"61391",2021,1936.514,8783
"61392",2021,1936.502,8784
"61393",2021,1936.466,8785
"61394",2021,1936.462,8786
"61395",2021,1936.422,8787
"61396",2021,1936.378,8788
"61397",2021,1936.35,8789
"61398",2021,1936.346,8790
"61399",2021,1936.322,8791
"61400",2021,1936.312,8792
"61401",2021,1936.252,8793
"61402",2021,1936.2,8794
"61403",2021,1936.172,8795
"61404",2021,1936.124,8796
"61405",2021,1936.122,8797
"61406",2021,1936.09,8798
"61407",2021,1936,8799
"61408",2021,1935.998,8800
"61409",2021,1935.904,8801
"61410",2021,1935.76,8802
"61411",2021,1935.662,8803
"61412",2021,1935.62,8804
"61413",2021,1935.496,8805
"61414",2021,1935.472,8806
"61415",2021,1935.44,8807
"61416",2021,1935.156,8808
"61417",2021,1935.136,8809
"61418",2021,1935.12,8810
"61419",2021,1935.084,8811
"61420",2021,1934.68,8812
"61421",2021,1934.65,8813
"61422",2021,1934.624,8814
"61423",2021,1934.578,8815
"61424",2021,1934.572,8816
"61425",2021,1934.568,8817
"61426",2021,1934.556,8818
"61427",2021,1934.544,8819
"61428",2021,1934.494,8820
"61429",2021,1934.42,8821
"61430",2021,1934.402,8822
"61431",2021,1934.39,8823
"61432",2021,1934.266,8824
"61433",2021,1934.088,8825
"61434",2021,1934.054,8826
"61435",2021,1934.038,8827
"61436",2021,1934.022,8828
"61437",2021,1933.98,8829
"61438",2021,1933.972,8830
"61439",2021,1933.966,8831
"61440",2021,1933.932,8832
"61441",2021,1933.828,8833
"61442",2021,1933.806,8834
"61443",2021,1933.79,8835
"61444",2021,1933.718,8836
"61445",2021,1933.578,8837
"61446",2021,1933.572,8838
"61447",2021,1933.37,8839
"61448",2021,1933.36,8840
"61449",2021,1933.262,8841
"61450",2021,1933.236,8842
"61451",2021,1933.158,8843
"61452",2021,1933.136,8844
"61453",2021,1932.998,8845
"61454",2021,1932.946,8846
"61455",2021,1932.896,8847
"61456",2021,1932.834,8848
"61457",2021,1932.766,8849
"61458",2021,1932.672,8850
"61459",2021,1932.642,8851
"61460",2021,1932.586,8852
"61461",2021,1932.544,8853
"61462",2021,1932.532,8854
"61463",2021,1932.498,8855
"61464",2021,1932.448,8856
"61465",2021,1932.348,8857
"61466",2021,1932.346,8858
"61467",2021,1932.202,8859
"61468",2021,1932.18,8860
"61469",2021,1932.036,8861
"61470",2021,1932.018,8862
"61471",2021,1931.918,8863
"61472",2021,1931.882,8864
"61473",2021,1931.76,8865
"61474",2021,1931.536,8866
"61475",2021,1931.334,8867
"61476",2021,1931.324,8868
"61477",2021,1931.312,8869
"61478",2021,1931.088,8870
"61479",2021,1930.908,8871
"61480",2021,1930.846,8872
"61481",2021,1930.79,8873
"61482",2021,1930.718,8874
"61483",2021,1930.718,8875
"61484",2021,1930.704,8876
"61485",2021,1930.696,8877
"61486",2021,1930.694,8878
"61487",2021,1930.56,8879
"61488",2021,1930.52,8880
"61489",2021,1930.404,8881
"61490",2021,1930.38,8882
"61491",2021,1930.364,8883
"61492",2021,1930.356,8884
"61493",2021,1930.294,8885
"61494",2021,1930.008,8886
"61495",2021,1930.002,8887
"61496",2021,1929.986,8888
"61497",2021,1929.978,8889
"61498",2021,1929.792,8890
"61499",2021,1929.778,8891
"61500",2021,1929.724,8892
"61501",2021,1929.724,8893
"61502",2021,1929.694,8894
"61503",2021,1929.688,8895
"61504",2021,1929.644,8896
"61505",2021,1929.418,8897
"61506",2021,1929.416,8898
"61507",2021,1929.39,8899
"61508",2021,1929.352,8900
"61509",2021,1929.338,8901
"61510",2021,1929.238,8902
"61511",2021,1929.206,8903
"61512",2021,1929.124,8904
"61513",2021,1929.1,8905
"61514",2021,1929.03,8906
"61515",2021,1928.948,8907
"61516",2021,1928.774,8908
"61517",2021,1928.628,8909
"61518",2021,1928.602,8910
"61519",2021,1928.52,8911
"61520",2021,1928.46,8912
"61521",2021,1928.46,8913
"61522",2021,1928.408,8914
"61523",2021,1928.386,8915
"61524",2021,1928.366,8916
"61525",2021,1928.354,8917
"61526",2021,1928.132,8918
"61527",2021,1928.124,8919
"61528",2021,1927.926,8920
"61529",2021,1927.726,8921
"61530",2021,1927.716,8922
"61531",2021,1927.636,8923
"61532",2021,1927.616,8924
"61533",2021,1927.442,8925
"61534",2021,1927.408,8926
"61535",2021,1927.374,8927
"61536",2021,1927.342,8928
"61537",2021,1927.108,8929
"61538",2021,1927.04,8930
"61539",2021,1927.008,8931
"61540",2021,1926.832,8932
"61541",2021,1926.79,8933
"61542",2021,1926.694,8934
"61543",2021,1926.63,8935
"61544",2021,1926.602,8936
"61545",2021,1926.294,8937
"61546",2021,1926.276,8938
"61547",2021,1926.204,8939
"61548",2021,1926.122,8940
"61549",2021,1926,8941
"61550",2021,1925.958,8942
"61551",2021,1925.876,8943
"61552",2021,1925.868,8944
"61553",2021,1925.848,8945
"61554",2021,1925.668,8946
"61555",2021,1925.52,8947
"61556",2021,1925.508,8948
"61557",2021,1925.474,8949
"61558",2021,1925.472,8950
"61559",2021,1925.45,8951
"61560",2021,1925.352,8952
"61561",2021,1925.326,8953
"61562",2021,1925.306,8954
"61563",2021,1925.146,8955
"61564",2021,1925.094,8956
"61565",2021,1924.988,8957
"61566",2021,1924.97,8958
"61567",2021,1924.838,8959
"61568",2021,1924.738,8960
"61569",2021,1924.732,8961
"61570",2021,1924.72,8962
"61571",2021,1924.616,8963
"61572",2021,1924.596,8964
"61573",2021,1924.496,8965
"61574",2021,1924.44,8966
"61575",2021,1924.426,8967
"61576",2021,1924.342,8968
"61577",2021,1924.328,8969
"61578",2021,1924.266,8970
"61579",2021,1924.174,8971
"61580",2021,1924.15,8972
"61581",2021,1924.134,8973
"61582",2021,1923.992,8974
"61583",2021,1923.926,8975
"61584",2021,1923.918,8976
"61585",2021,1923.874,8977
"61586",2021,1923.794,8978
"61587",2021,1923.776,8979
"61588",2021,1923.774,8980
"61589",2021,1923.642,8981
"61590",2021,1923.608,8982
"61591",2021,1923.598,8983
"61592",2021,1923.568,8984
"61593",2021,1923.508,8985
"61594",2021,1923.442,8986
"61595",2021,1923.308,8987
"61596",2021,1923.306,8988
"61597",2021,1923.298,8989
"61598",2021,1923.282,8990
"61599",2021,1923.264,8991
"61600",2021,1923.17,8992
"61601",2021,1923.152,8993
"61602",2021,1923.144,8994
"61603",2021,1923.142,8995
"61604",2021,1923.142,8996
"61605",2021,1923.056,8997
"61606",2021,1922.834,8998
"61607",2021,1922.798,8999
"61608",2021,1922.638,9000
"61609",2021,1922.636,9001
"61610",2021,1922.49,9002
"61611",2021,1922.48,9003
"61612",2021,1922.274,9004
"61613",2021,1922.188,9005
"61614",2021,1922.186,9006
"61615",2021,1922.18,9007
"61616",2021,1922.174,9008
"61617",2021,1922.17,9009
"61618",2021,1922.104,9010
"61619",2021,1922.086,9011
"61620",2021,1922.084,9012
"61621",2021,1922.078,9013
"61622",2021,1921.942,9014
"61623",2021,1921.852,9015
"61624",2021,1921.724,9016
"61625",2021,1921.696,9017
"61626",2021,1921.382,9018
"61627",2021,1921.354,9019
"61628",2021,1921.262,9020
"61629",2021,1921.25,9021
"61630",2021,1921.14,9022
"61631",2021,1921.092,9023
"61632",2021,1921.074,9024
"61633",2021,1921.044,9025
"61634",2021,1920.976,9026
"61635",2021,1920.672,9027
"61636",2021,1920.61,9028
"61637",2021,1920.52,9029
"61638",2021,1920.508,9030
"61639",2021,1920.48,9031
"61640",2021,1920.456,9032
"61641",2021,1920.454,9033
"61642",2021,1920.396,9034
"61643",2021,1920.378,9035
"61644",2021,1920.364,9036
"61645",2021,1920.218,9037
"61646",2021,1920.218,9038
"61647",2021,1920.194,9039
"61648",2021,1920.17,9040
"61649",2021,1920.062,9041
"61650",2021,1920.002,9042
"61651",2021,1919.92,9043
"61652",2021,1919.874,9044
"61653",2021,1919.806,9045
"61654",2021,1919.792,9046
"61655",2021,1919.658,9047
"61656",2021,1919.61,9048
"61657",2021,1919.586,9049
"61658",2021,1919.574,9050
"61659",2021,1919.448,9051
"61660",2021,1919.436,9052
"61661",2021,1919.274,9053
"61662",2021,1919.098,9054
"61663",2021,1919.082,9055
"61664",2021,1918.94,9056
"61665",2021,1918.854,9057
"61666",2021,1918.844,9058
"61667",2021,1918.764,9059
"61668",2021,1918.614,9060
"61669",2021,1918.302,9061
"61670",2021,1918.088,9062
"61671",2021,1918.088,9063
"61672",2021,1918.05,9064
"61673",2021,1918.044,9065
"61674",2021,1918.01,9066
"61675",2021,1918.004,9067
"61676",2021,1917.97,9068
"61677",2021,1917.88,9069
"61678",2021,1917.846,9070
"61679",2021,1917.796,9071
"61680",2021,1917.792,9072
"61681",2021,1917.79,9073
"61682",2021,1917.768,9074
"61683",2021,1917.74,9075
"61684",2021,1917.646,9076
"61685",2021,1917.606,9077
"61686",2021,1917.478,9078
"61687",2021,1917.464,9079
"61688",2021,1917.448,9080
"61689",2021,1917.43,9081
"61690",2021,1917.38,9082
"61691",2021,1917.362,9083
"61692",2021,1917.354,9084
"61693",2021,1917.252,9085
"61694",2021,1917.248,9086
"61695",2021,1917.202,9087
"61696",2021,1917.114,9088
"61697",2021,1916.762,9089
"61698",2021,1916.688,9090
"61699",2021,1916.674,9091
"61700",2021,1916.67,9092
"61701",2021,1916.532,9093
"61702",2021,1916.49,9094
"61703",2021,1916.33,9095
"61704",2021,1916.308,9096
"61705",2021,1916.21,9097
"61706",2021,1916.174,9098
"61707",2021,1916.064,9099
"61708",2021,1916.04,9100
"61709",2021,1915.862,9101
"61710",2021,1915.814,9102
"61711",2021,1915.68,9103
"61712",2021,1915.548,9104
"61713",2021,1915.524,9105
"61714",2021,1915.43,9106
"61715",2021,1915.424,9107
"61716",2021,1915.37,9108
"61717",2021,1915.344,9109
"61718",2021,1915.34,9110
"61719",2021,1915.31,9111
"61720",2021,1915.134,9112
"61721",2021,1914.994,9113
"61722",2021,1914.976,9114
"61723",2021,1914.958,9115
"61724",2021,1914.944,9116
"61725",2021,1914.78,9117
"61726",2021,1914.7,9118
"61727",2021,1914.66,9119
"61728",2021,1914.634,9120
"61729",2021,1914.492,9121
"61730",2021,1914.402,9122
"61731",2021,1914.308,9123
"61732",2021,1914.232,9124
"61733",2021,1914.198,9125
"61734",2021,1914.078,9126
"61735",2021,1914.06,9127
"61736",2021,1914.018,9128
"61737",2021,1913.95,9129
"61738",2021,1913.948,9130
"61739",2021,1913.944,9131
"61740",2021,1913.936,9132
"61741",2021,1913.9,9133
"61742",2021,1913.768,9134
"61743",2021,1913.716,9135
"61744",2021,1913.714,9136
"61745",2021,1913.624,9137
"61746",2021,1913.62,9138
"61747",2021,1913.554,9139
"61748",2021,1913.522,9140
"61749",2021,1913.514,9141
"61750",2021,1913.506,9142
"61751",2021,1913.474,9143
"61752",2021,1913.46,9144
"61753",2021,1913.424,9145
"61754",2021,1913.376,9146
"61755",2021,1913.278,9147
"61756",2021,1913.252,9148
"61757",2021,1913.106,9149
"61758",2021,1913.098,9150
"61759",2021,1912.922,9151
"61760",2021,1912.886,9152
"61761",2021,1912.752,9153
"61762",2021,1912.684,9154
"61763",2021,1912.68,9155
"61764",2021,1912.664,9156
"61765",2021,1912.552,9157
"61766",2021,1912.518,9158
"61767",2021,1912.482,9159
"61768",2021,1912.452,9160
"61769",2021,1912.308,9161
"61770",2021,1912.238,9162
"61771",2021,1912.222,9163
"61772",2021,1912.208,9164
"61773",2021,1912.096,9165
"61774",2021,1912.068,9166
"61775",2021,1912.02,9167
"61776",2021,1911.974,9168
"61777",2021,1911.958,9169
"61778",2021,1911.858,9170
"61779",2021,1911.692,9171
"61780",2021,1911.622,9172
"61781",2021,1911.576,9173
"61782",2021,1911.512,9174
"61783",2021,1911.482,9175
"61784",2021,1911.458,9176
"61785",2021,1911.422,9177
"61786",2021,1911.404,9178
"61787",2021,1911.382,9179
"61788",2021,1911.364,9180
"61789",2021,1911.332,9181
"61790",2021,1911.286,9182
"61791",2021,1911.28,9183
"61792",2021,1911.12,9184
"61793",2021,1911.066,9185
"61794",2021,1911.058,9186
"61795",2021,1910.908,9187
"61796",2021,1910.86,9188
"61797",2021,1910.674,9189
"61798",2021,1910.652,9190
"61799",2021,1910.618,9191
"61800",2021,1910.606,9192
"61801",2021,1910.544,9193
"61802",2021,1910.406,9194
"61803",2021,1910.388,9195
"61804",2021,1910.38,9196
"61805",2021,1910.346,9197
"61806",2021,1910.298,9198
"61807",2021,1910.246,9199
"61808",2021,1910.236,9200
"61809",2021,1910.048,9201
"61810",2021,1909.924,9202
"61811",2021,1909.89,9203
"61812",2021,1909.754,9204
"61813",2021,1909.694,9205
"61814",2021,1909.688,9206
"61815",2021,1909.478,9207
"61816",2021,1909.436,9208
"61817",2021,1909.41,9209
"61818",2021,1909.236,9210
"61819",2021,1909.192,9211
"61820",2021,1909.19,9212
"61821",2021,1909.116,9213
"61822",2021,1909.09,9214
"61823",2021,1909.072,9215
"61824",2021,1909.06,9216
"61825",2021,1909.036,9217
"61826",2021,1909.014,9218
"61827",2021,1908.978,9219
"61828",2021,1908.976,9220
"61829",2021,1908.906,9221
"61830",2021,1908.884,9222
"61831",2021,1908.876,9223
"61832",2021,1908.834,9224
"61833",2021,1908.822,9225
"61834",2021,1908.754,9226
"61835",2021,1908.694,9227
"61836",2021,1908.678,9228
"61837",2021,1908.644,9229
"61838",2021,1908.63,9230
"61839",2021,1908.606,9231
"61840",2021,1908.598,9232
"61841",2021,1908.554,9233
"61842",2021,1908.544,9234
"61843",2021,1908.506,9235
"61844",2021,1908.454,9236
"61845",2021,1908.414,9237
"61846",2021,1908.298,9238
"61847",2021,1908.222,9239
"61848",2021,1908.214,9240
"61849",2021,1908.122,9241
"61850",2021,1908.086,9242
"61851",2021,1908.084,9243
"61852",2021,1908.028,9244
"61853",2021,1907.978,9245
"61854",2021,1907.944,9246
"61855",2021,1907.88,9247
"61856",2021,1907.806,9248
"61857",2021,1907.78,9249
"61858",2021,1907.66,9250
"61859",2021,1907.65,9251
"61860",2021,1907.634,9252
"61861",2021,1907.57,9253
"61862",2021,1907.554,9254
"61863",2021,1907.54,9255
"61864",2021,1907.492,9256
"61865",2021,1907.464,9257
"61866",2021,1907.422,9258
"61867",2021,1907.416,9259
"61868",2021,1907.376,9260
"61869",2021,1907.358,9261
"61870",2021,1907.23,9262
"61871",2021,1907.224,9263
"61872",2021,1906.966,9264
"61873",2021,1906.85,9265
"61874",2021,1906.806,9266
"61875",2021,1906.758,9267
"61876",2021,1906.74,9268
"61877",2021,1906.668,9269
"61878",2021,1906.59,9270
"61879",2021,1906.574,9271
"61880",2021,1906.568,9272
"61881",2021,1906.506,9273
"61882",2021,1906.5,9274
"61883",2021,1906.468,9275
"61884",2021,1906.468,9276
"61885",2021,1906.43,9277
"61886",2021,1906.418,9278
"61887",2021,1906.392,9279
"61888",2021,1906.368,9280
"61889",2021,1906.346,9281
"61890",2021,1906.312,9282
"61891",2021,1906.292,9283
"61892",2021,1906.222,9284
"61893",2021,1906.176,9285
"61894",2021,1906.15,9286
"61895",2021,1906.046,9287
"61896",2021,1905.988,9288
"61897",2021,1905.962,9289
"61898",2021,1905.902,9290
"61899",2021,1905.89,9291
"61900",2021,1905.878,9292
"61901",2021,1905.872,9293
"61902",2021,1905.796,9294
"61903",2021,1905.714,9295
"61904",2021,1905.704,9296
"61905",2021,1905.686,9297
"61906",2021,1905.67,9298
"61907",2021,1905.476,9299
"61908",2021,1905.444,9300
"61909",2021,1905.438,9301
"61910",2021,1905.38,9302
"61911",2021,1905.3,9303
"61912",2021,1905.28,9304
"61913",2021,1905.276,9305
"61914",2021,1905.246,9306
"61915",2021,1905.034,9307
"61916",2021,1904.976,9308
"61917",2021,1904.876,9309
"61918",2021,1904.84,9310
"61919",2021,1904.792,9311
"61920",2021,1904.776,9312
"61921",2021,1904.75,9313
"61922",2021,1904.72,9314
"61923",2021,1904.614,9315
"61924",2021,1904.582,9316
"61925",2021,1904.468,9317
"61926",2021,1904.454,9318
"61927",2021,1904.326,9319
"61928",2021,1904.14,9320
"61929",2021,1904.06,9321
"61930",2021,1903.966,9322
"61931",2021,1903.784,9323
"61932",2021,1903.74,9324
"61933",2021,1903.712,9325
"61934",2021,1903.656,9326
"61935",2021,1903.654,9327
"61936",2021,1903.638,9328
"61937",2021,1903.594,9329
"61938",2021,1903.514,9330
"61939",2021,1903.468,9331
"61940",2021,1903.45,9332
"61941",2021,1903.418,9333
"61942",2021,1903.378,9334
"61943",2021,1903.322,9335
"61944",2021,1903.278,9336
"61945",2021,1903.276,9337
"61946",2021,1903.27,9338
"61947",2021,1903.254,9339
"61948",2021,1903.25,9340
"61949",2021,1903.198,9341
"61950",2021,1903.128,9342
"61951",2021,1903.126,9343
"61952",2021,1903.058,9344
"61953",2021,1902.942,9345
"61954",2021,1902.94,9346
"61955",2021,1902.9,9347
"61956",2021,1902.876,9348
"61957",2021,1902.8,9349
"61958",2021,1902.788,9350
"61959",2021,1902.574,9351
"61960",2021,1902.558,9352
"61961",2021,1902.524,9353
"61962",2021,1902.392,9354
"61963",2021,1902.388,9355
"61964",2021,1902.174,9356
"61965",2021,1902.14,9357
"61966",2021,1902.132,9358
"61967",2021,1902.088,9359
"61968",2021,1901.992,9360
"61969",2021,1901.95,9361
"61970",2021,1901.936,9362
"61971",2021,1901.934,9363
"61972",2021,1901.834,9364
"61973",2021,1901.756,9365
"61974",2021,1901.642,9366
"61975",2021,1901.628,9367
"61976",2021,1901.604,9368
"61977",2021,1901.524,9369
"61978",2021,1901.462,9370
"61979",2021,1901.43,9371
"61980",2021,1901.404,9372
"61981",2021,1901.03,9373
"61982",2021,1900.964,9374
"61983",2021,1900.952,9375
"61984",2021,1900.888,9376
"61985",2021,1900.856,9377
"61986",2021,1900.796,9378
"61987",2021,1900.77,9379
"61988",2021,1900.732,9380
"61989",2021,1900.732,9381
"61990",2021,1900.71,9382
"61991",2021,1900.678,9383
"61992",2021,1900.648,9384
"61993",2021,1900.608,9385
"61994",2021,1900.592,9386
"61995",2021,1900.59,9387
"61996",2021,1900.408,9388
"61997",2021,1900.372,9389
"61998",2021,1900.352,9390
"61999",2021,1900.28,9391
"62000",2021,1900.014,9392
"62001",2021,1900.01,9393
"62002",2021,1899.99,9394
"62003",2021,1899.97,9395
"62004",2021,1899.89,9396
"62005",2021,1899.864,9397
"62006",2021,1899.744,9398
"62007",2021,1899.714,9399
"62008",2021,1899.71,9400
"62009",2021,1899.652,9401
"62010",2021,1899.65,9402
"62011",2021,1899.634,9403
"62012",2021,1899.492,9404
"62013",2021,1899.438,9405
"62014",2021,1899.316,9406
"62015",2021,1899.308,9407
"62016",2021,1899.302,9408
"62017",2021,1899.268,9409
"62018",2021,1899.258,9410
"62019",2021,1899.208,9411
"62020",2021,1899.144,9412
"62021",2021,1899.102,9413
"62022",2021,1899.066,9414
"62023",2021,1899.008,9415
